"Colony","TDR_ID","Date","Behaviour","Hours","Expenditure"
"Treshnish","A16720",2019-08-20,"Active",7.28666666666667,542.737390873016
"Treshnish","A16720",2019-08-25,"Active",7.85666666666667,591.938453125
"Treshnish","A16720",2019-08-30,"Active",10.4366666666667,796.129702109897
"Treshnish","A16720",2019-09-04,"Active",10.6066666666667,810.142659313726
"Treshnish","A16720",2019-09-09,"Active",8.03333333333333,620.73743872549
"Treshnish","A16720",2019-09-14,"Active",14.98,1148.19430933852
"Treshnish","A16720",2019-09-19,"Active",11.0766666666667,855.010307971014
"Treshnish","A16720",2019-09-24,"Active",6.26333333333333,478.903216911765
"Treshnish","A16720",2019-09-29,"Active",10.1,759.611013767209
"Treshnish","A16720",2019-10-04,"Active",8.38666666666667,632.494444444445
"Treshnish","A16720",2019-10-09,"Active",10.3466666666667,784.756944444444
"Treshnish","A16720",2019-10-14,"Active",5.65666666666667,431.317613463874
"Treshnish","A16720",2019-10-19,"Active",6.42333333333333,493.807109678314
"Treshnish","A16720",2019-10-24,"Active",7.04,549.285
"Treshnish","A16720",2019-10-29,"Active",9.85,777.8421875
"Treshnish","A16720",2019-11-03,"Active",7.98333333333333,632.693841911765
"Treshnish","A16720",2019-11-08,"Active",8.85333333333333,712.527333333333
"Treshnish","A16720",2019-11-13,"Active",3.58,292.837115384615
"Treshnish","A16720",2019-11-18,"Active",9.06,749.1959375
"Treshnish","A16720",2019-11-23,"Active",3.82333333333333,319.009375
"Treshnish","A16720",2019-11-28,"Active",8.09333333333333,679.636024760716
"Treshnish","A16720",2019-12-03,"Active",12.3466666666667,1041.20983333333
"Treshnish","A16720",2019-12-08,"Active",10.4,880.4859375
"Treshnish","A16720",2019-12-13,"Active",2.00333333333333,169.735546875
"Treshnish","A16720",2019-12-18,"Active",11.6633333333333,1001.72480402102
"Treshnish","A16720",2019-12-23,"Active",10.2166666666667,872.60079495614
"Treshnish","A16720",2019-12-28,"Active",13.6533333333333,1186.13333333333
"Treshnish","A16720",2020-01-02,"Active",13.76,1200.38365930599
"Treshnish","A16720",2020-01-07,"Active",13.2566666666667,1160.35287698413
"Treshnish","A16720",2020-01-12,"Active",13.5933333333333,1194.67936342593
"Treshnish","A16720",2020-01-17,"Active",12.9266666666667,1148.43109953704
"Treshnish","A16720",2020-01-22,"Active",6.97,597.040817307692
"Treshnish","A16720",2020-01-27,"Active",14.9766666666667,1335.02942708333
"Treshnish","A16720",2020-02-01,"Active",10.5666666666667,940.537609649123
"Treshnish","A16720",2020-02-06,"Active",9.30333333333333,834.50647192029
"Treshnish","A16720",2020-02-11,"Active",16.73,1511.42277557559
"Treshnish","A16720",2020-02-16,"Active",16.1666666666667,1470.47200520833
"Treshnish","A16720",2020-02-21,"Active",13.74,1263.249875
"Treshnish","A16720",2020-02-26,"Active",8.39666666666667,770.590963541667
"Treshnish","A16720",2020-03-02,"Active",14.05,1293.24029947917
"Treshnish","A16720",2020-03-07,"Active",12.5833333333333,1152.94791666667
"Treshnish","A16722",2019-07-21,"Active",4.44,331.719230769231
"Treshnish","A16722",2019-07-26,"Active",4.48333333333333,305.753993055555
"Treshnish","A16722",2019-07-31,"Active",6.91,475.265983843975
"Treshnish","A16722",2019-08-05,"Active",13.6133333333333,944.974496527778
"Treshnish","A16722",2019-08-10,"Active",15.0766666666667,1081.57807986111
"Treshnish","A16722",2019-08-15,"Active",16.33,1180.5151594734
"Treshnish","A16722",2019-08-20,"Active",14.41,1051.1365922619
"Treshnish","A16722",2019-08-25,"Active",12.6866666666667,931.201333333333
"Treshnish","A16722",2019-08-30,"Active",11.1866666666667,843.212479166667
"Treshnish","A16722",2019-09-04,"Active",16.3866666666667,1244.82067982456
"Treshnish","A16722",2019-09-09,"Active",9.43333333333333,715.504727564103
"Treshnish","A16722",2019-09-14,"Active",14.27,1090.91177083333
"Treshnish","A16722",2019-09-19,"Active",10.0733333333333,725.878104166667
"Treshnish","A16722",2019-09-24,"Active",8.74,663.1475
"Treshnish","A16722",2019-09-29,"Active",9.10333333333333,688.506519607843
"Treshnish","A16722",2019-10-04,"Active",10.0666666666667,771.339828431373
"Treshnish","A16722",2019-10-09,"Active",8.70333333333333,668.121859567901
"Treshnish","A16722",2019-10-14,"Active",4.91333333333333,377.866041666667
"Treshnish","A16722",2019-10-19,"Active",12.1066666666667,916.890833333333
"Treshnish","A16722",2019-10-24,"Active",6.65333333333333,514.427416666667
"Treshnish","A16722",2019-11-03,"Active",7.71333333333333,604.074520833333
"Treshnish","A16722",2019-11-08,"Active",8.76666666666667,679.416666666667
"Treshnish","A16722",2019-11-13,"Active",8.59666666666667,710.487635416667
"Treshnish","A16722",2019-11-18,"Active",8.94333333333333,717.783508454106
"Treshnish","A16722",2019-11-23,"Active",12.1466666666667,1004.44076388889
"Treshnish","A16722",2019-11-28,"Active",8.20333333333333,679.338541666667
"Treshnish","A16722",2019-12-03,"Active",12.33,1030.1971875
"Treshnish","A16722",2019-12-08,"Active",8.73333333333333,715.089828431372
"Treshnish","A16722",2019-12-13,"Active",5.35333333333333,394.774875
"Treshnish","A16722",2019-12-18,"Active",8.31666666666667,713.933854166667
"Treshnish","A16722",2019-12-23,"Active",6.01666666666667,523.141108630952
"Treshnish","A16722",2019-12-28,"Active",13.3333333333333,1164.22126004016
"Treshnish","A16722",2020-01-02,"Active",10.67,926.467208333333
"Treshnish","A16722",2020-01-07,"Active",9.84333333333333,849.679231792144
"Treshnish","A16722",2020-01-12,"Active",7.32333333333333,641.954245833333
"Treshnish","A16722",2020-01-17,"Active",13.4266666666667,1172.06318100358
"Treshnish","A16722",2020-01-22,"Active",4.92333333333333,434.484166666667
"Treshnish","A16722",2020-01-27,"Active",5.28333333333333,468.161119791667
"Treshnish","A16722",2020-02-01,"Active",5.94333333333333,527.826285289747
"Treshnish","A16722",2020-02-06,"Active",4.99333333333333,446.727659210935
"Treshnish","A16722",2020-02-11,"Active",14.6733333333333,1320.14145833333
"Treshnish","A16722",2020-02-16,"Active",13.25,1202.68099807782
"Treshnish","A16722",2020-02-21,"Active",15.8566666666667,1447.1096031746
"Treshnish","A16722",2020-02-26,"Active",10.2,924.933307453416
"Treshnish","A16722",2020-03-02,"Active",10.0466666666667,911.656510416667
"Treshnish","A16722",2020-03-07,"Active",6.66,614.64515625
"Treshnish","A16722",2020-03-12,"Active",12.8133333333333,1182.53052083333
"Treshnish","A16722",2020-03-17,"Active",11.7866666666667,1088.79333333333
"Treshnish","A16732",2019-07-11,"Active",8.61666666666667,664.156510416667
"Treshnish","A16732",2019-07-26,"Active",13.79,1032.45995192308
"Treshnish","A16732",2019-07-31,"Active",11.4633333333333,817.990714285714
"Treshnish","A16732",2019-08-05,"Active",12.08,856.425725806452
"Treshnish","A16732",2019-08-10,"Active",14.1233333333333,1027.03462106299
"Treshnish","A16732",2019-08-15,"Active",12.7466666666667,950.043968253968
"Treshnish","A16732",2019-08-20,"Active",7.80666666666667,576.229583333333
"Treshnish","A16732",2019-08-25,"Active",6.32666666666667,448.181531862745
"Treshnish","A16732",2019-08-30,"Active",10.74,798.407125
"Treshnish","A16732",2019-09-04,"Active",9.95666666666667,748.616875
"Treshnish","A16732",2019-09-09,"Active",7.91333333333333,609.944895833333
"Treshnish","A16732",2019-09-14,"Active",14.8666666666667,1142.35681089744
"Treshnish","A16732",2019-09-19,"Active",8.58666666666667,661.352222222222
"Treshnish","A16732",2019-09-24,"Active",6.66666666666667,482.796052631579
"Treshnish","A16732",2019-09-29,"Active",7.23666666666667,553.684151041667
"Treshnish","A16732",2019-10-04,"Active",4.67,356.209114583333
"Treshnish","A16732",2019-10-09,"Active",5.16333333333333,385.936116071429
"Treshnish","A16732",2019-10-14,"Active",5.48666666666667,415.621858333333
"Treshnish","A16732",2019-10-19,"Active",3.76666666666667,282.299895833333
"Treshnish","A16732",2019-10-24,"Active",6.07,447.175043616585
"Treshnish","A16732",2019-10-29,"Active",6.89,527.252465277778
"Treshnish","A16732",2019-11-03,"Active",6.17333333333333,484.5295
"Treshnish","A16732",2019-11-08,"Active",6.86666666666667,502.621929824561
"Treshnish","A16732",2019-11-13,"Active",8.54666666666667,700.77325
"Treshnish","A16732",2019-11-18,"Active",6.88333333333333,570.912609696062
"Treshnish","A16732",2019-11-23,"Active",7.35,593.333854166667
"Treshnish","A16732",2019-11-28,"Active",5.64333333333333,448.622645246479
"Treshnish","A16732",2019-12-03,"Active",4.17666666666667,340.473917090657
"Treshnish","A16732",2019-12-08,"Active",8.59333333333333,689.906893115942
"Treshnish","A16732",2019-12-13,"Active",15.1366666666667,1261.24981484584
"Treshnish","A16732",2019-12-18,"Active",8.08,665.214767801858
"Treshnish","A16732",2019-12-23,"Active",7.74333333333333,640.285092344355
"Treshnish","A16732",2019-12-28,"Active",4.19333333333333,294.565286458333
"Treshnish","A16732",2020-01-02,"Active",6.31,507.532852112676
"Treshnish","A16732",2020-01-07,"Active",5.88,510.09735
"Treshnish","A16732",2020-01-12,"Active",5.61,466.304278846154
"Treshnish","A16732",2020-01-17,"Active",7.91666666666667,637.057291666667
"Treshnish","A16732",2020-01-22,"Active",6.93,584.099421728972
"Treshnish","A16732",2020-01-27,"Active",10.5833333333333,942.294642857143
"Treshnish","A16732",2020-02-01,"Active",8.32,743.773333333333
"Treshnish","A16732",2020-02-06,"Active",6.28,549.748583333333
"Treshnish","A16732",2020-02-11,"Active",17.0566666666667,1550.20225694444
"Treshnish","A16732",2020-02-16,"Active",18.0133333333333,1646.86237745098
"Treshnish","A16732",2020-02-21,"Active",12.5,1146.09375
"Treshnish","A16732",2020-02-26,"Active",11.2733333333333,1042.43104166667
"Treshnish","A16732",2020-03-02,"Active",14.6533333333333,1353.28684895833
"Treshnish","A16732",2020-03-07,"Active",17.9533333333333,1644.97416666667
"Treshnish","A16732",2020-03-12,"Active",14.45,1343.26296875
"Treshnish","A16732",2020-03-17,"Active",10.5066666666667,975.293645833333
"Treshnish","A16736",2019-07-16,"Active",8.01666666666667,553.348340376227
"Treshnish","A16736",2019-07-21,"Active",8.9,610.099278846154
"Treshnish","A16736",2019-07-26,"Active",5.12333333333333,350.692166666667
"Treshnish","A16736",2019-07-31,"Active",7.42333333333333,527.724766666667
"Treshnish","A16736",2019-08-05,"Active",9.85333333333333,692.750916666667
"Treshnish","A16736",2019-08-10,"Active",8.3,595.028804347826
"Treshnish","A16736",2019-08-15,"Active",8.56,597.963188202247
"Treshnish","A16736",2019-08-20,"Active",6.62333333333333,493.537323369565
"Treshnish","A16736",2019-08-25,"Active",7.16333333333333,513.244932598039
"Treshnish","A16736",2019-08-30,"Active",8.88666666666667,675.215769230769
"Treshnish","A16736",2019-09-04,"Active",11.0366666666667,844.00509057971
"Treshnish","A16736",2019-09-09,"Active",8.97,651.82
"Treshnish","A16736",2019-09-14,"Active",6.36666666666667,451.610546875
"Treshnish","A16736",2019-09-19,"Active",7.74333333333333,526.970130208333
"Treshnish","A16736",2019-09-24,"Active",7.01,491.57625
"Treshnish","A16736",2019-09-29,"Active",9.12666666666667,629.565706018519
"Treshnish","A16736",2019-10-04,"Active",7.81,565.312976973684
"Treshnish","A16736",2019-10-09,"Active",9.75333333333333,705.501270833333
"Treshnish","A16736",2019-10-14,"Active",8.80666666666667,647.665822132617
"Treshnish","A16736",2019-10-19,"Active",7.89666666666667,581.586902412281
"Treshnish","A16736",2019-10-24,"Active",5.65333333333333,419.618666666667
"Treshnish","A16736",2019-10-29,"Active",8.86333333333333,689.996138117284
"Treshnish","A16736",2019-11-03,"Active",8.31,641.6047125
"Treshnish","A16736",2019-11-08,"Active",7.36333333333333,593.194956180812
"Treshnish","A16736",2019-11-13,"Active",6.11,496.418051096103
"Treshnish","A16736",2019-11-18,"Active",8.71333333333333,709.0475
"Treshnish","A16736",2019-11-23,"Active",6.16,505.016346153846
"Treshnish","A16736",2019-11-28,"Active",7.86333333333333,597.306171875
"Treshnish","A16736",2019-12-03,"Active",8.36666666666667,593.866
"Treshnish","A16736",2019-12-08,"Active",10.49,724.2427125
"Treshnish","A16736",2019-12-13,"Active",10.1633333333333,764.679671875
"Treshnish","A16736",2019-12-18,"Active",11.4633333333333,818.553645833333
"Treshnish","A16736",2019-12-23,"Active",7.86333333333333,578.970680555556
"Treshnish","A16736",2019-12-28,"Active",13.5266666666667,913.6840625
"Treshnish","A16736",2020-01-02,"Active",6.96666666666667,544.225
"Treshnish","A16736",2020-01-07,"Active",9.45333333333333,768.770911306043
"Treshnish","A16736",2020-01-12,"Active",7.60333333333333,608.415246016365
"Treshnish","A16736",2020-01-17,"Active",15.8333333333333,1201.14766824752
"Treshnish","A16736",2020-01-22,"Active",13.5833333333333,1024.33886463239
"Treshnish","A16736",2020-01-27,"Active",15.83,1313.14796875
"Treshnish","A16736",2020-02-01,"Active",12.0166666666667,940.163346354167
"Treshnish","A16736",2020-02-06,"Active",16.5466666666667,1395.61891843972
"Treshnish","A16736",2020-02-11,"Active",16.8366666666667,1519.7346577381
"Treshnish","A16736",2020-02-16,"Active",16.7666666666667,1485.14742063492
"Treshnish","A16736",2020-02-21,"Active",12.9133333333333,1174.60114583333
"Treshnish","A16736",2020-02-26,"Active",15.65,1340.66521990741
"Treshnish","A16736",2020-03-02,"Active",14.7033333333333,1311.58328125
"Treshnish","A16736",2020-03-07,"Active",13.89,1246.34441576087
"Whinnyfold","A16664",2019-07-16,"Colony",0,0
"Whinnyfold","A16664",2019-07-21,"Colony",0,0
"Whinnyfold","A16664",2019-07-26,"Colony",0,0
"Whinnyfold","A16664",2019-07-31,"Colony",0,0
"Whinnyfold","A16664",2019-08-05,"Colony",0,0
"Whinnyfold","A16664",2019-08-10,"Colony",0,0
"Whinnyfold","A16664",2019-08-15,"Colony",0,0
"Whinnyfold","A16664",2019-08-20,"Colony",0,0
"Whinnyfold","A16664",2019-08-25,"Colony",0,0
"Whinnyfold","A16664",2019-08-30,"Colony",0,0
"Whinnyfold","A16664",2019-09-04,"Colony",0,0
"Whinnyfold","A16664",2019-09-09,"Colony",0,0
"Whinnyfold","A16664",2019-09-14,"Colony",0,0
"Whinnyfold","A16664",2019-09-19,"Colony",0,0
"Whinnyfold","A16664",2019-09-24,"Colony",0,0
"Whinnyfold","A16664",2019-09-29,"Colony",0,0
"Whinnyfold","A16664",2019-10-04,"Colony",0,0
"Whinnyfold","A16664",2019-10-09,"Colony",0,0
"Whinnyfold","A16664",2019-10-14,"Colony",0,0
"Whinnyfold","A16664",2019-10-19,"Colony",0,0
"Whinnyfold","A16664",2019-10-24,"Colony",0,0
"Whinnyfold","A16664",2019-10-29,"Colony",0,0
"Whinnyfold","A16664",2019-11-03,"Colony",0,0
"Whinnyfold","A16664",2019-11-08,"Colony",0,0
"Whinnyfold","A16664",2019-11-13,"Colony",0,0
"Whinnyfold","A16664",2019-11-18,"Colony",0,0
"Whinnyfold","A16664",2019-11-23,"Colony",0,0
"Whinnyfold","A16664",2019-11-28,"Colony",0,0
"Whinnyfold","A16664",2019-12-03,"Colony",0,0
"Whinnyfold","A16664",2019-12-08,"Colony",0,0
"Whinnyfold","A16664",2019-12-13,"Colony",0,0
"Whinnyfold","A16664",2019-12-18,"Colony",1.24666666666667,41.14
"Whinnyfold","A16664",2019-12-23,"Colony",0,0
"Whinnyfold","A16664",2019-12-28,"Colony",0,0
"Whinnyfold","A16664",2020-01-02,"Colony",0,0
"Whinnyfold","A16664",2020-01-12,"Colony",0,0
"Whinnyfold","A16664",2020-01-17,"Colony",0,0
"Whinnyfold","A16664",2020-01-22,"Colony",0,0
"Whinnyfold","A16664",2020-01-27,"Colony",0,0
"Whinnyfold","A16664",2020-02-01,"Colony",0,0
"Whinnyfold","A16664",2020-02-06,"Colony",2.65,87.45
"Whinnyfold","A16664",2020-02-11,"Colony",0,0
"Whinnyfold","A16664",2020-02-16,"Colony",0,0
"Whinnyfold","A16664",2020-02-21,"Colony",0,0
"Whinnyfold","A16666",2019-07-11,"Colony",0,0
"Whinnyfold","A16666",2019-07-16,"Colony",0,0
"Whinnyfold","A16666",2019-07-21,"Colony",0,0
"Whinnyfold","A16666",2019-07-26,"Colony",0,0
"Whinnyfold","A16666",2019-07-31,"Colony",0,0
"Whinnyfold","A16666",2019-08-05,"Colony",0,0
"Whinnyfold","A16666",2019-08-10,"Colony",0,0
"Whinnyfold","A16666",2019-08-15,"Colony",0,0
"Whinnyfold","A16666",2019-08-20,"Colony",0,0
"Whinnyfold","A16666",2019-08-25,"Colony",0,0
"Whinnyfold","A16666",2019-08-30,"Colony",0,0
"Whinnyfold","A16666",2019-09-04,"Colony",0,0
"Whinnyfold","A16666",2019-09-09,"Colony",0,0
"Whinnyfold","A16666",2019-09-14,"Colony",0,0
"Whinnyfold","A16666",2019-09-19,"Colony",0,0
"Whinnyfold","A16666",2019-09-24,"Colony",0,0
"Whinnyfold","A16666",2019-09-29,"Colony",0,0
"Whinnyfold","A16666",2019-10-04,"Colony",0,0
"Whinnyfold","A16666",2019-10-09,"Colony",0,0
"Whinnyfold","A16666",2019-10-14,"Colony",0,0
"Whinnyfold","A16666",2019-10-19,"Colony",0,0
"Whinnyfold","A16666",2019-10-24,"Colony",0,0
"Whinnyfold","A16666",2019-10-29,"Colony",0,0
"Whinnyfold","A16666",2019-11-03,"Colony",0,0
"Whinnyfold","A16666",2019-11-08,"Colony",0,0
"Whinnyfold","A16666",2019-11-13,"Colony",0,0
"Whinnyfold","A16666",2019-11-18,"Colony",0,0
"Whinnyfold","A16666",2019-11-23,"Colony",0,0
"Whinnyfold","A16666",2019-11-28,"Colony",0,0
"Whinnyfold","A16666",2019-12-03,"Colony",0,0
"Whinnyfold","A16666",2019-12-08,"Colony",0.666666666666667,22
"Whinnyfold","A16666",2019-12-13,"Colony",0,0
"Whinnyfold","A16666",2019-12-18,"Colony",1.33333333333333,44
"Whinnyfold","A16666",2019-12-23,"Colony",0,0
"Whinnyfold","A16666",2019-12-28,"Colony",0,0
"Whinnyfold","A16666",2020-01-02,"Colony",0,0
"Whinnyfold","A16666",2020-01-07,"Colony",0,0
"Whinnyfold","A16666",2020-01-12,"Colony",0,0
"Whinnyfold","A16666",2020-01-17,"Colony",0,0
"Whinnyfold","A16666",2020-01-22,"Colony",0,0
"Whinnyfold","A16666",2020-01-27,"Colony",0,0
"Whinnyfold","A16666",2020-02-01,"Colony",0,0
"Whinnyfold","A16666",2020-02-06,"Colony",0,0
"Whinnyfold","A16666",2020-02-11,"Colony",0,0
"Whinnyfold","A16666",2020-02-16,"Colony",0,0
"Whinnyfold","A16666",2020-02-21,"Colony",0,0
"Whinnyfold","A16666",2020-02-26,"Colony",0,0
"Whinnyfold","A16666",2020-03-02,"Colony",0,0
"Whinnyfold","A16666",2020-03-07,"Colony",0,0
"Whinnyfold","A16666",2020-03-12,"Colony",0,0
"Whinnyfold","A16666",2020-03-17,"Colony",0,0
"Whinnyfold","A16667",2019-07-11,"Colony",0,0
"Whinnyfold","A16667",2019-07-16,"Colony",0,0
"Whinnyfold","A16667",2019-07-21,"Colony",0,0
"Whinnyfold","A16667",2019-07-26,"Colony",0,0
"Whinnyfold","A16667",2019-07-31,"Colony",0,0
"Whinnyfold","A16667",2019-08-05,"Colony",0,0
"Whinnyfold","A16667",2019-08-10,"Colony",0,0
"Whinnyfold","A16667",2019-08-15,"Colony",0,0
"Whinnyfold","A16667",2019-08-20,"Colony",0,0
"Whinnyfold","A16667",2019-08-25,"Colony",0,0
"Whinnyfold","A16667",2019-08-30,"Colony",0,0
"Whinnyfold","A16667",2019-09-04,"Colony",0,0
"Whinnyfold","A16667",2019-09-09,"Colony",0,0
"Whinnyfold","A16667",2019-09-14,"Colony",0,0
"Whinnyfold","A16667",2019-09-19,"Colony",0,0
"Whinnyfold","A16667",2019-09-24,"Colony",0,0
"Whinnyfold","A16667",2019-09-29,"Colony",0,0
"Whinnyfold","A16667",2019-10-04,"Colony",0,0
"Whinnyfold","A16667",2019-10-09,"Colony",0,0
"Whinnyfold","A16667",2019-10-14,"Colony",0,0
"Whinnyfold","A16667",2019-10-19,"Colony",0,0
"Whinnyfold","A16667",2019-10-24,"Colony",0,0
"Whinnyfold","A16667",2019-10-29,"Colony",0,0
"Whinnyfold","A16667",2019-11-03,"Colony",0,0
"Whinnyfold","A16667",2019-11-08,"Colony",0,0
"Whinnyfold","A16667",2019-11-13,"Colony",0,0
"Whinnyfold","A16667",2019-11-18,"Colony",0,0
"Whinnyfold","A16667",2019-11-23,"Colony",0,0
"Whinnyfold","A16667",2019-11-28,"Colony",0,0
"Whinnyfold","A16667",2019-12-03,"Colony",0,0
"Whinnyfold","A16667",2019-12-08,"Colony",0,0
"Whinnyfold","A16667",2019-12-13,"Colony",0,0
"Whinnyfold","A16667",2019-12-18,"Colony",0,0
"Whinnyfold","A16667",2019-12-23,"Colony",0,0
"Whinnyfold","A16667",2019-12-28,"Colony",0,0
"Whinnyfold","A16667",2020-01-02,"Colony",0,0
"Whinnyfold","A16667",2020-01-07,"Colony",0,0
"Whinnyfold","A16667",2020-01-12,"Colony",0,0
"Whinnyfold","A16667",2020-01-17,"Colony",0,0
"Whinnyfold","A16667",2020-01-22,"Colony",0,0
"Whinnyfold","A16667",2020-01-27,"Colony",0,0
"Whinnyfold","A16667",2020-02-01,"Colony",0,0
"Whinnyfold","A16667",2020-02-06,"Colony",0,0
"Whinnyfold","A16667",2020-02-11,"Colony",0,0
"Whinnyfold","A16667",2020-02-16,"Colony",0,0
"Whinnyfold","A16667",2020-02-21,"Colony",0,0
"Whinnyfold","A16667",2020-02-26,"Colony",0,0
"Whinnyfold","A16668",2019-07-21,"Colony",0,0
"Whinnyfold","A16668",2019-07-26,"Colony",0,0
"Whinnyfold","A16668",2019-07-31,"Colony",0,0
"Whinnyfold","A16668",2019-08-05,"Colony",0,0
"Whinnyfold","A16668",2019-08-10,"Colony",0,0
"Whinnyfold","A16668",2019-08-15,"Colony",0,0
"Whinnyfold","A16668",2019-08-20,"Colony",0,0
"Whinnyfold","A16668",2019-08-25,"Colony",0,0
"Whinnyfold","A16668",2019-08-30,"Colony",0,0
"Whinnyfold","A16668",2019-09-04,"Colony",0,0
"Whinnyfold","A16668",2019-09-09,"Colony",0,0
"Whinnyfold","A16668",2019-09-14,"Colony",0,0
"Whinnyfold","A16668",2019-09-19,"Colony",0,0
"Whinnyfold","A16668",2019-09-24,"Colony",0,0
"Whinnyfold","A16668",2019-09-29,"Colony",0,0
"Whinnyfold","A16668",2019-10-04,"Colony",0,0
"Whinnyfold","A16668",2019-10-09,"Colony",0,0
"Whinnyfold","A16668",2019-10-14,"Colony",0,0
"Whinnyfold","A16668",2019-10-19,"Colony",0,0
"Whinnyfold","A16668",2019-10-24,"Colony",0,0
"Whinnyfold","A16668",2019-10-29,"Colony",0,0
"Whinnyfold","A16668",2019-11-03,"Colony",0,0
"Whinnyfold","A16668",2019-11-08,"Colony",0,0
"Whinnyfold","A16668",2019-11-13,"Colony",0,0
"Whinnyfold","A16668",2019-11-18,"Colony",0,0
"Whinnyfold","A16668",2019-11-23,"Colony",0,0
"Whinnyfold","A16668",2019-11-28,"Colony",0,0
"Whinnyfold","A16668",2019-12-03,"Colony",0,0
"Whinnyfold","A16668",2019-12-08,"Colony",0,0
"Whinnyfold","A16668",2019-12-13,"Colony",0,0
"Whinnyfold","A16668",2019-12-18,"Colony",0,0
"Whinnyfold","A16668",2019-12-28,"Colony",0,0
"Whinnyfold","A16668",2020-01-02,"Colony",0,0
"Whinnyfold","A16668",2020-01-07,"Colony",0,0
"Whinnyfold","A16668",2020-01-12,"Colony",0,0
"Whinnyfold","A16668",2020-01-17,"Colony",0,0
"Whinnyfold","A16668",2020-01-22,"Colony",0,0
"Whinnyfold","A16668",2020-01-27,"Colony",0,0
"Whinnyfold","A16668",2020-02-01,"Colony",0,0
"Whinnyfold","A16668",2020-02-06,"Colony",0,0
"Whinnyfold","A16668",2020-02-11,"Colony",0,0
"Whinnyfold","A16668",2020-02-16,"Colony",0,0
"Whinnyfold","A16668",2020-02-21,"Colony",0,0
"Whinnyfold","A16668",2020-02-26,"Colony",2.44666666666667,80.74
"Whinnyfold","A16668",2020-03-02,"Colony",0,0
"Whinnyfold","A16668",2020-03-07,"Colony",0,0
"Whinnyfold","A16668",2020-03-12,"Colony",0,0
"Whinnyfold","A16668",2020-03-17,"Colony",0,0
"Whinnyfold","A16669",2019-07-31,"Colony",0,0
"Whinnyfold","A16669",2019-08-05,"Colony",0,0
"Whinnyfold","A16669",2019-08-10,"Colony",0,0
"Whinnyfold","A16669",2019-08-15,"Colony",0,0
"Whinnyfold","A16669",2019-08-20,"Colony",0,0
"Whinnyfold","A16669",2019-08-25,"Colony",0,0
"Whinnyfold","A16669",2019-08-30,"Colony",0,0
"Whinnyfold","A16669",2019-09-04,"Colony",0,0
"Whinnyfold","A16669",2019-09-09,"Colony",0,0
"Whinnyfold","A16669",2019-09-14,"Colony",0,0
"Whinnyfold","A16669",2019-09-19,"Colony",0,0
"Whinnyfold","A16669",2019-09-24,"Colony",0,0
"Whinnyfold","A16669",2019-09-29,"Colony",0,0
"Whinnyfold","A16669",2019-10-04,"Colony",0,0
"Whinnyfold","A16669",2019-10-09,"Colony",0,0
"Whinnyfold","A16669",2019-10-19,"Colony",0,0
"Whinnyfold","A16669",2019-10-24,"Colony",0,0
"Whinnyfold","A16669",2019-11-03,"Colony",0,0
"Whinnyfold","A16669",2019-11-08,"Colony",0,0
"Whinnyfold","A16669",2019-11-18,"Colony",0,0
"Whinnyfold","A16669",2019-11-23,"Colony",0,0
"Whinnyfold","A16669",2019-11-28,"Colony",0,0
"Whinnyfold","A16669",2019-12-03,"Colony",0,0
"Whinnyfold","A16669",2019-12-08,"Colony",0,0
"Whinnyfold","A16669",2019-12-13,"Colony",3.66666666666667,121
"Whinnyfold","A16669",2019-12-18,"Colony",1.83333333333333,60.5
"Whinnyfold","A16669",2019-12-23,"Colony",0,0
"Whinnyfold","A16669",2019-12-28,"Colony",0,0
"Whinnyfold","A16669",2020-01-02,"Colony",0,0
"Whinnyfold","A16669",2020-01-12,"Colony",0,0
"Whinnyfold","A16669",2020-01-17,"Colony",0,0
"Whinnyfold","A16669",2020-01-22,"Colony",3.11333333333333,102.74
"Whinnyfold","A16669",2020-01-27,"Colony",0,0
"Whinnyfold","A16669",2020-02-01,"Colony",0,0
"Whinnyfold","A16669",2020-02-06,"Colony",0,0
"Whinnyfold","A16669",2020-02-11,"Colony",0,0
"Whinnyfold","A16669",2020-02-16,"Colony",0,0
"Whinnyfold","A16669",2020-02-21,"Colony",0.786666666666667,25.96
"Whinnyfold","A16669",2020-02-26,"Colony",6.24333333333333,206.03
"Whinnyfold","A16669",2020-03-02,"Colony",0,0
"Whinnyfold","A16669",2020-03-07,"Colony",0,0
"Whinnyfold","A16671",2019-07-31,"Colony",0,0
"Whinnyfold","A16671",2019-08-05,"Colony",0,0
"Whinnyfold","A16671",2019-08-10,"Colony",0,0
"Whinnyfold","A16671",2019-08-15,"Colony",0,0
"Whinnyfold","A16671",2019-08-20,"Colony",0,0
"Whinnyfold","A16671",2019-08-25,"Colony",0,0
"Whinnyfold","A16671",2019-08-30,"Colony",0,0
"Whinnyfold","A16671",2019-09-04,"Colony",0,0
"Whinnyfold","A16671",2019-09-09,"Colony",0,0
"Whinnyfold","A16671",2019-09-14,"Colony",0,0
"Whinnyfold","A16671",2019-09-19,"Colony",0,0
"Whinnyfold","A16671",2019-09-24,"Colony",0,0
"Whinnyfold","A16671",2019-09-29,"Colony",0,0
"Whinnyfold","A16671",2019-10-04,"Colony",0,0
"Whinnyfold","A16671",2019-10-09,"Colony",0,0
"Whinnyfold","A16671",2019-10-14,"Colony",0,0
"Whinnyfold","A16671",2019-10-19,"Colony",0,0
"Whinnyfold","A16671",2019-10-24,"Colony",0,0
